일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액,연도,월,일,요일,요일명,연도월,분기
2020-02-06,300,8.63,2.96,294.74,300.98,294.32,110216,5560838,1297969704,2020,2,6,3,목,2020.2,1
2020-02-07,298,-2.44,-0.81,299.59,300.05,296.01,108113,6108929,1287844253,2020,2,7,4,금,2020.2,1
2020-02-10,296,-1.97,-0.66,294.07,296.73,293.33,72223,3557248,1281056812,2020,2,10,0,월,2020.2,1
2020-02-11,299,3.04,1.03,297.91,301.1,297.48,78351,4458457,1294407440,2020,2,11,1,화,2020.2,1
2020-02-12,301,2.26,0.76,299.83,302.2,298.09,110634,4681083,1303859529,2020,2,12,2,수,2020.2,1
2020-02-13,300,-0.61,-0.2,302.79,304.43,300.48,115075,5791375,1300529953,2020,2,13,3,목,2020.2,1
2020-02-14,303,2.08,0.69,300.95,304.2,299.18,80533,3926717,1307713063,2020,2,14,4,금,2020.2,1
2020-02-17,302,-0.25,-0.08,302.84,304.05,300.99,84276,3566139,1306989311,2020,2,17,0,월,2020.2,1
2020-02-18,297,-5.02,-1.66,300.26,301.29,297.2,84753,4118990,1286901877,2020,2,18,1,화,2020.2,1
2020-02-19,298,0.59,0.2,299.68,300.38,295.53,84259,4357433,1288039028,2020,2,19,2,수,2020.2,1
2020-02-20,296,-1.68,-0.56,300.34,301.35,295.01,90010,4513365,1279346670,2020,2,20,3,목,2020.2,1
2020-02-21,292,-4.23,-1.43,292.16,295.24,291.96,100708,4344623,1260367087,2020,2,21,4,금,2020.2,1
2020-02-24,281,-11.4,-3.9,285.51,286.62,281.02,132824,6138634,1210815229,2020,2,24,0,월,2020.2,1
2020-02-25,284,3.22,1.15,280.48,284.63,279.77,117025,5776797,1224716168,2020,2,25,1,화,2020.2,1
2020-02-26,279,-4.3,-1.51,278.45,281.98,277.68,119551,5569801,1207718748,2020,2,26,2,수,2020.2,1
2020-02-27,277,-2.85,-1.02,279.46,281.09,276.07,110499,5040468,1195797726,2020,2,27,3,목,2020.2,1
2020-02-28,268,-9.07,-3.27,272.33,273.98,267.23,202613,7463368,1156312934,2020,2,28,4,금,2020.2,1
2020-03-02,270,2.35,0.88,269.59,272.6,265.7,163723,5998589,1164933433,2020,3,2,0,월,2020.3,1
2020-03-03,271,1.19,0.44,277.44,277.54,270.79,146719,5833762,1170516375,2020,3,3,1,화,2020.3,1
2020-03-04,278,6.57,2.42,270.13,278.9,270.13,208457,5584222,1197473782,2020,3,4,2,수,2020.3,1
2020-03-05,281,3.25,1.17,280.66,282.05,277.91,147444,5632793,1212552078,2020,3,5,3,목,2020.3,1
2020-03-06,275,-6.28,-2.23,276.74,278.31,274.0,140906,4628727,1185526075,2020,3,6,4,금,2020.3,1
2020-03-09,263,-11.99,-4.36,266.39,267.75,261.76,182668,6631639,1135853607,2020,3,9,0,월,2020.3,1
2020-03-10,264,1.56,0.59,261.94,265.57,260.75,173094,7049190,1141361793,2020,3,10,1,화,2020.3,1
2020-03-11,257,-7.66,-2.89,264.63,265.04,255.69,194207,6934521,1109559664,2020,3,11,2,수,2020.3,1
2020-03-12,247,-9.39,-3.65,253.93,255.49,243.76,242470,9166582,1068037752,2020,3,12,3,목,2020.3,1
2020-03-13,240,-6.97,-2.81,231.71,246.19,227.36,298899,10724653,1035034987,2020,3,13,4,금,2020.3,1
2020-03-16,232,-7.68,-3.19,245.21,245.21,232.76,175051,6679043,1001563468,2020,3,16,0,월,2020.3,1
2020-03-17,226,-6.08,-2.61,222.94,234.56,222.46,216733,8029498,975774766,2020,3,17,1,화,2020.3,1
2020-03-18,215,-11.06,-4.87,228.63,230.04,215.81,208043,7432067,927955413,2020,3,18,2,수,2020.3,1
2020-03-19,199,-16.55,-7.67,220.72,220.85,196.27,303560,9895583,854289440,2020,3,19,3,목,2020.3,1
2020-03-20,213,14.39,7.22,204.84,214.08,200.54,269348,8608079,917872791,2020,3,20,4,금,2020.3,1
2020-03-23,201,-11.8,-5.52,200.8,206.66,198.67,210303,7758012,868076948,2020,3,23,0,월,2020.3,1
2020-03-24,220,18.47,9.15,207.65,220.34,205.41,225735,8381780,946178416,2020,3,24,1,화,2020.3,1
2020-03-25,232,12.55,5.7,228.37,233.42,224.74,306107,10214296,1001136049,2020,3,25,2,수,2020.3,1
2020-03-26,229,-3.55,-1.52,231.91,236.61,229.22,290840,9290312,986446512,2020,3,26,3,목,2020.3,1
2020-03-27,233,4.45,1.94,239.11,239.48,227.01,249098,8376359,1004179215,2020,3,27,4,금,2020.3,1
2020-03-30,232,-1.34,-0.57,227.05,234.7,225.09,167230,5765528,1000009899,2020,3,30,0,월,2020.3,1
2020-03-31,236,4.37,1.88,235.2,237.47,232.5,240444,10116116,1020134705,2020,3,31,1,화,2020.3,1
2020-04-01,226,-10.47,-4.42,234.23,237.52,226.34,228583,7913913,976150806,2020,4,1,2,수,2020.4,2
2020-04-02,231,5.49,2.43,227.47,232.22,223.6,181789,7548550,1000440012,2020,4,2,3,목,2020.4,2
2020-04-03,231,-0.14,-0.06,232.48,234.45,229.23,181038,6313975,999738802,2020,4,3,4,금,2020.4,2
2020-04-06,240,9.11,3.93,234.4,241.19,233.75,190735,6552310,1038973191,2020,4,6,0,월,2020.4,2
2020-04-07,244,4.06,1.69,245.65,247.39,240.68,224450,8030026,1056743492,2020,4,7,1,화,2020.4,2
2020-04-08,241,-2.98,-1.22,243.71,246.99,241.77,173124,6327462,1045314299,2020,4,8,2,수,2020.4,2
2020-04-09,245,3.72,1.54,246.13,246.46,243.11,175944,6264902,1061855103,2020,4,9,3,목,2020.4,2
2020-04-10,248,2.39,0.97,245.14,248.21,244.02,286111,8017525,1076489476,2020,4,10,4,금,2020.4,2
2020-04-13,243,-4.6,-1.85,246.59,246.9,243.39,195899,6122882,1055858047,2020,4,13,0,월,2020.4,2
2020-04-14,247,4.05,1.66,246.2,248.55,244.58,193118,6324479,1073726558,2020,4,14,1,화,2020.4,2
2020-04-16,247,-0.35,-0.14,244.99,247.87,243.61,197541,7080233,1072469242,2020,4,16,3,목,2020.4,2
2020-04-17,255,7.92,3.21,252.52,257.37,252.38,287359,8845497,1105905188,2020,4,17,4,금,2020.4,2
2020-04-20,252,-2.88,-1.13,253.85,255.93,251.46,211000,7086991,1095396312,2020,4,20,0,월,2020.4,2
2020-04-21,249,-2.74,-1.09,250.26,251.88,245.11,257156,9189582,1084619554,2020,4,21,1,화,2020.4,2
2020-04-22,251,2.48,0.99,246.16,252.18,244.56,184499,6416486,1094590794,2020,4,22,2,수,2020.4,2
2020-04-23,253,1.86,0.74,253.42,255.22,251.58,163808,6790106,1104939544,2020,4,23,3,목,2020.4,2
2020-04-24,250,-3.46,-1.36,252.47,252.86,249.19,154306,5580465,1090527348,2020,4,24,4,금,2020.4,2
2020-04-27,254,4.56,1.82,251.18,255.79,250.61,151358,5410331,1110432390,2020,4,27,0,월,2020.4,2
2020-04-28,256,1.55,0.61,255.91,257.34,253.22,172426,6016788,1117456147,2020,4,28,1,화,2020.4,2
2020-04-29,258,1.76,0.69,256.58,259.67,256.04,184478,6586219,1125301227,2020,4,29,2,수,2020.4,2
2020-05-04,250,-7.55,-2.92,252.44,253.7,250.34,174038,6859537,1091866403,2020,5,4,0,월,2020.5,2
2020-05-06,255,4.4,1.76,253.76,255.01,251.26,133277,5374548,1111453805,2020,5,6,2,수,2020.5,2
2020-05-07,254,-0.54,-0.21,253.88,256.14,253.37,114357,4686707,1109728187,2020,5,7,3,목,2020.5,2
2020-05-08,256,2.16,0.85,256.66,258.29,256.23,125220,5561127,1119666964,2020,5,8,4,금,2020.5,2
2020-05-11,254,-1.67,-0.65,257.67,258.87,254.59,144301,5260292,1112647422,2020,5,11,0,월,2020.5,2
2020-05-12,253,-1.58,-0.62,255.33,255.56,250.98,166805,6516805,1105161601,2020,5,12,1,화,2020.5,2
2020-05-13,255,2.48,0.98,250.03,255.85,249.95,141247,6140767,1116698948,2020,5,13,2,수,2020.5,2
2020-05-14,253,-2.2,-0.86,253.26,254.39,252.09,167643,6732511,1107735091,2020,5,14,3,목,2020.5,2
2020-05-15,253,0.14,0.06,255.34,255.49,252.02,228896,6538638,1108357093,2020,5,15,4,금,2020.5,2
2020-05-18,255,1.65,0.65,254.55,256.31,252.95,223000,6205657,1115021094,2020,5,18,0,월,2020.5,2
2020-05-19,261,6.35,2.49,261.12,262.34,259.96,253335,8143512,1141999162,2020,5,19,1,화,2020.5,2
2020-05-20,262,0.93,0.36,260.48,263.25,260.48,140296,5326139,1146097893,2020,5,20,2,수,2020.5,2
2020-05-21,263,1.02,0.39,264.52,264.85,263.07,159484,6153599,1150709537,2020,5,21,3,목,2020.5,2
2020-05-22,259,-4.12,-1.56,263.82,264.07,258.34,166029,5908151,1133519960,2020,5,22,4,금,2020.5,2
2020-05-25,262,3.14,1.21,260.95,262.82,259.16,125429,5281622,1148085315,2020,5,25,0,월,2020.5,2
2020-05-26,267,4.55,1.73,263.48,267.31,262.95,175423,7667870,1168548946,2020,5,26,1,화,2020.5,2
2020-05-27,267,0.33,0.12,266.71,269.17,265.86,247181,8068227,1169038842,2020,5,27,2,수,2020.5,2
2020-05-28,268,0.65,0.24,270.17,271.44,264.85,248930,9716575,1168845094,2020,5,28,3,목,2020.5,2
2020-05-29,268,0.03,0.01,266.62,269.61,265.23,269468,9425014,1169624330,2020,5,29,4,금,2020.5,2
2020-06-01,273,4.87,1.81,269.29,273.39,268.93,171514,6620164,1190361302,2020,6,1,0,월,2020.6,2
2020-06-02,276,2.89,1.06,272.65,276.47,272.22,251027,6918100,1203237911,2020,6,2,1,화,2020.6,2
2020-06-03,285,9.83,3.56,279.14,287.49,278.98,476504,13360669,1242313653,2020,6,3,2,수,2020.6,2
2020-06-04,286,0.54,0.19,291.17,292.9,284.93,364576,11579207,1244982268,2020,6,4,3,목,2020.6,2
2020-06-05,290,4.17,1.46,286.3,291.5,284.5,282060,9426131,1263170870,2020,6,5,4,금,2020.6,2
2020-06-08,290,0.15,0.05,295.41,295.68,289.71,286659,9807420,1264226360,2020,6,8,0,월,2020.6,2
2020-06-09,291,0.55,0.19,293.96,294.87,287.83,268570,10153869,1266002328,2020,6,9,1,화,2020.6,2
2020-06-10,291,0.58,0.2,291.03,292.92,289.6,229067,8568458,1269832757,2020,6,10,2,수,2020.6,2
2020-06-11,288,-3.28,-1.12,289.98,292.08,284.29,275904,11835399,1257908341,2020,6,11,3,목,2020.6,2
2020-06-12,281,-6.84,-2.37,276.97,282.54,276.05,232834,10950830,1249164148,2020,6,12,4,금,2020.6,2
2020-06-15,267,-13.83,-4.91,278.61,280.87,267.95,262445,12965653,1190142488,2020,6,15,0,월,2020.6,2
2020-06-16,282,14.64,5.46,275.89,282.59,274.0,247894,9831669,1254372907,2020,6,16,1,화,2020.6,2
2020-06-17,283,0.43,0.15,282.08,284.9,278.33,337225,11514655,1256153389,2020,6,17,2,수,2020.6,2
2020-06-18,281,-1.11,-0.39,281.74,283.39,280.02,181587,7225991,1250366207,2020,6,18,3,목,2020.6,2
2020-06-19,283,1.46,0.52,284.56,284.7,278.53,189129,7524815,1254996315,2020,6,19,4,금,2020.6,2
2020-06-22,281,-1.95,-0.69,281.01,283.71,280.34,139844,6537834,1245878018,2020,6,22,0,월,2020.6,2
2020-06-23,281,0.52,0.18,284.64,286.04,279.26,163675,8855403,1248606977,2020,6,23,1,화,2020.6,2
2020-06-24,286,4.76,1.69,283.71,288.3,283.3,200575,9090255,1267919132,2020,6,24,2,수,2020.6,2
2020-06-25,279,-6.97,-2.43,282.38,284.36,279.73,152979,6902139,1237688654,2020,6,25,3,목,2020.6,2
2020-06-26,283,3.65,1.3,283.36,284.58,280.65,169015,6464987,1252507153,2020,6,26,4,금,2020.6,2
2020-06-29,278,-5.34,-1.88,279.36,281.77,277.06,137759,6344589,1228171386,2020,6,29,0,월,2020.6,2
2020-06-30,280,2.05,0.74,282.55,283.98,280.09,179501,8123314,1236936096,2020,6,30,1,화,2020.6,2
2020-07-01,280,0.17,0.06,283.1,283.84,279.44,133802,6533217,1236785142,2020,7,1,2,수,2020.7,3
2020-07-02,283,3.6,1.28,281.3,283.89,280.71,111370,6674486,1252840215,2020,7,2,3,목,2020.7,3
2020-07-03,285,2.03,0.72,285.59,286.09,283.36,100221,5501339,1260023627,2020,7,3,4,금,2020.7,3
2020-07-06,290,4.73,1.65,286.84,291.14,286.31,128118,6653211,1278157126,2020,7,6,0,월,2020.7,3
2020-07-07,286,-3.85,-1.32,292.74,292.98,286.76,156134,8077164,1262644615,2020,7,7,1,화,2020.7,3
2020-07-08,285,-0.8,-0.28,287.2,288.41,285.18,119448,6549540,1258803038,2020,7,8,2,수,2020.7,3
2020-07-09,287,1.28,0.45,287.8,289.41,287.08,140609,7979410,1264558010,2020,7,9,3,목,2020.7,3
2020-07-10,285,-2.19,-0.76,287.87,288.09,283.51,136770,7236832,1253436200,2020,7,10,4,금,2020.7,3
2020-07-13,289,4.78,1.68,287.92,290.49,286.86,127052,6146078,1274549478,2020,7,13,0,월,2020.7,3
2020-07-14,289,-0.21,-0.07,288.42,289.63,286.89,126302,6687496,1274006880,2020,7,14,1,화,2020.7,3
2020-07-15,292,2.64,0.91,292.94,294.42,290.89,168346,8004488,1285601568,2020,7,15,2,수,2020.7,3
2020-07-16,289,-3.02,-1.03,292.34,292.74,288.46,129449,6530538,1273150449,2020,7,16,3,목,2020.7,3
2020-07-17,291,2.32,0.8,289.9,292.1,289.9,118644,6363759,1282763642,2020,7,17,4,금,2020.7,3
2020-07-20,290,-0.76,-0.26,292.76,292.76,289.01,161819,8011401,1279645827,2020,7,20,0,월,2020.7,3
2020-07-21,295,4.35,1.5,294.03,296.11,293.2,366995,11478895,1298266646,2020,7,21,1,화,2020.7,3
2020-07-22,294,-1.12,-0.38,294.71,296.14,293.39,327318,10214873,1296867512,2020,7,22,2,수,2020.7,3
2020-07-23,292,-1.67,-0.57,293.62,293.62,290.49,250982,11127156,1288645707,2020,7,23,3,목,2020.7,3
2020-07-24,290,-1.71,-0.58,289.84,292.74,289.42,216210,9899343,1279700634,2020,7,24,4,금,2020.7,3
2020-07-27,293,2.85,0.98,291.03,295.26,290.82,193246,8016462,1291646467,2020,7,27,0,월,2020.7,3
2020-07-28,300,6.62,2.26,296.53,301.34,296.38,301281,10724797,1317511659,2020,7,28,1,화,2020.7,3
2020-07-29,301,1.12,0.37,300.57,303.51,299.61,264445,9308692,1322314182,2020,7,29,2,수,2020.7,3
2020-07-30,301,0.6,0.2,303.13,304.13,301.49,191759,8187025,1324450535,2020,7,30,3,목,2020.7,3
2020-07-31,299,-2.53,-0.84,303.69,304.16,298.89,201966,8456631,1314364008,2020,7,31,4,금,2020.7,3
2020-08-03,299,0.14,0.05,299.57,300.33,297.57,179728,9281198,1315525933,2020,8,3,0,월,2020.8,3
2020-08-04,303,3.58,1.2,302.5,304.27,301.48,219866,9689069,1331970336,2020,8,4,1,화,2020.8,3
2020-08-05,306,3.6,1.19,303.94,306.67,302.91,210808,12324476,1351701803,2020,8,5,2,수,2020.8,3
2020-08-06,311,4.68,1.53,307.88,312.84,307.88,254206,12465041,1370926021,2020,8,6,3,목,2020.8,3
2020-08-07,312,1.25,0.4,311.99,314.11,310.0,299119,12726820,1377754872,2020,8,7,4,금,2020.8,3
2020-08-10,316,4.2,1.34,312.75,317.84,312.08,261178,13609053,1396982789,2020,8,10,0,월,2020.8,3
2020-08-11,321,4.25,1.34,317.63,322.64,317.56,297602,14272136,1417727358,2020,8,11,1,화,2020.8,3
2020-08-12,322,1.66,0.52,320.31,322.68,317.3,293136,12806344,1427244051,2020,8,12,2,수,2020.8,3
2020-08-13,323,0.65,0.2,325.84,326.22,319.66,285740,13665611,1430995398,2020,8,13,3,목,2020.8,3
2020-08-14,319,-4.09,-1.26,321.59,322.66,316.28,260399,11874028,1413434981,2020,8,14,4,금,2020.8,3
2020-08-18,312,-6.4,-2.0,319.57,321.69,311.2,247517,12672817,1381445436,2020,8,18,1,화,2020.8,3
2020-08-19,313,0.7,0.22,315.96,316.82,313.18,159933,8587349,1387104757,2020,8,19,2,수,2020.8,3
2020-08-20,301,-11.95,-3.81,310.45,312.77,301.15,249735,11791990,1334736779,2020,8,20,3,목,2020.8,3
2020-08-21,306,4.57,1.52,306.17,309.88,303.15,166304,8901227,1354373287,2020,8,21,4,금,2020.8,3
2020-08-24,309,3.17,1.04,306.86,310.27,303.39,142210,7236120,1368411268,2020,8,24,0,월,2020.8,3
2020-08-25,313,4.26,1.38,312.45,314.14,310.57,197815,8301527,1388219951,2020,8,25,1,화,2020.8,3
2020-08-26,314,0.6,0.19,313.61,315.08,309.74,193545,8906934,1389301812,2020,8,26,2,수,2020.8,3
2020-08-27,311,-2.81,-0.89,314.46,315.17,311.37,175568,9275818,1375528342,2020,8,27,3,목,2020.8,3
2020-08-28,312,0.86,0.28,313.86,315.95,311.06,256411,9571560,1380580188,2020,8,28,4,금,2020.8,3
2020-08-31,307,-5.1,-1.63,315.46,316.11,307.12,312176,13400344,1360103387,2020,8,31,0,월,2020.8,3
2020-09-01,309,2.67,0.87,309.08,311.15,307.63,342809,10155546,1372544040,2020,9,1,1,화,2020.9,3
2020-09-02,311,1.69,0.55,311.69,312.92,308.52,337045,9332305,1379036788,2020,9,2,2,수,2020.9,3
2020-09-03,316,4.93,1.58,314.73,317.46,314.45,342179,11598303,1398120029,2020,9,3,3,목,2020.9,3
2020-09-04,312,-4.4,-1.39,308.25,312.64,308.04,408030,12778957,1379272821,2020,9,4,4,금,2020.9,3
2020-09-07,313,1.64,0.53,312.08,314.44,310.93,264670,10016267,1386502793,2020,9,7,0,월,2020.9,3
2020-09-08,317,3.71,1.18,316.31,317.43,314.56,227269,10769881,1400220417,2020,9,8,1,화,2020.9,3
2020-09-09,313,-3.61,-1.14,313.54,315.9,312.9,198502,10674554,1384425415,2020,9,9,2,수,2020.9,3
2020-09-10,316,2.76,0.88,317.92,318.38,315.46,234268,9908496,1395966914,2020,9,10,3,목,2020.9,3
2020-09-11,316,-0.08,-0.03,315.64,316.77,313.2,165157,7088267,1409480271,2020,9,11,4,금,2020.9,3
2020-09-14,320,4.53,1.43,319.83,321.22,318.54,176783,7713185,1428651925,2020,9,14,0,월,2020.9,3
2020-09-15,323,2.38,0.74,321.82,323.57,320.54,152450,7595470,1438152771,2020,9,15,1,화,2020.9,3
2020-09-16,322,-1.05,-0.32,323.14,324.19,321.52,146879,7418882,1433766906,2020,9,16,2,수,2020.9,3
2020-09-17,318,-4.31,-1.34,321.3,322.23,316.92,178304,10390106,1415816012,2020,9,17,3,목,2020.9,3
2020-09-18,318,0.39,0.12,319.2,319.81,316.62,153536,8448223,1417806687,2020,9,18,4,금,2020.9,3
2020-09-21,315,-2.5,-0.79,318.13,320.86,314.78,165855,8253844,1405511016,2020,9,21,0,월,2020.9,3
2020-09-22,308,-7.07,-2.24,315.53,316.02,307.4,304359,9911269,1372106087,2020,9,22,1,화,2020.9,3
2020-09-23,309,0.82,0.27,311.5,311.76,303.29,208052,8990421,1372780643,2020,9,23,2,수,2020.9,3
2020-09-24,302,-7.16,-2.31,304.85,306.98,301.95,181246,8380405,1339007243,2020,9,24,3,목,2020.9,3
2020-09-25,303,1.09,0.36,305.38,305.55,301.93,156860,6278135,1343562620,2020,9,25,4,금,2020.9,3
2020-09-28,307,3.46,1.14,306.49,308.34,304.64,173178,5702613,1360111243,2020,9,28,0,월,2020.9,3
2020-09-29,309,2.41,0.78,310.01,311.34,308.52,138815,6077609,1371825400,2020,9,29,1,화,2020.9,3
2020-10-05,313,4.07,1.32,309.65,314.66,309.09,157986,7120643,1389194562,2020,10,5,0,월,2020.10,4
2020-10-06,314,0.94,0.3,315.13,316.48,313.03,139895,6411878,1393780357,2020,10,6,1,화,2020.10,4
2020-10-07,317,2.9,0.92,312.34,317.44,311.82,124430,5273800,1406655024,2020,10,7,2,수,2020.10,4
2020-10-08,317,0.12,0.04,320.31,320.38,316.6,168693,8471910,1408458233,2020,10,8,3,목,2020.10,4
2020-10-12,319,1.68,0.53,318.99,320.01,317.67,140937,6923382,1415555216,2020,10,12,0,월,2020.10,4
2020-10-13,319,0.43,0.13,321.04,321.45,316.98,126741,6568610,1416149972,2020,10,13,1,화,2020.10,4
2020-10-14,316,-3.01,-0.94,319.6,319.88,315.71,129342,6719034,1402264590,2020,10,14,2,수,2020.10,4
2020-10-15,313,-2.65,-0.84,315.76,315.89,312.4,124410,6366831,1390985779,2020,10,15,3,목,2020.10,4
2020-10-16,311,-2.09,-0.67,314.41,315.47,309.67,126441,6249578,1382051659,2020,10,16,4,금,2020.10,4
2020-10-19,312,0.76,0.24,313.43,314.94,312.19,138223,6282963,1385247061,2020,10,19,0,월,2020.10,4
2020-10-20,314,2.12,0.68,311.02,314.91,309.95,135684,8158322,1394580256,2020,10,20,1,화,2020.10,4
2020-10-21,315,1.05,0.33,315.34,316.61,314.16,136810,6163365,1400745430,2020,10,21,2,수,2020.10,4
2020-10-22,313,-1.99,-0.63,313.62,314.29,311.55,140732,6207722,1391326739,2020,10,22,3,목,2020.10,4
2020-10-23,314,1.02,0.33,314.98,315.83,312.31,198024,6317025,1394700063,2020,10,23,4,금,2020.10,4
2020-10-26,313,-1.26,-0.4,315.63,316.78,313.33,170880,8144190,1388209621,2020,10,26,0,월,2020.10,4
2020-10-27,311,-1.73,-0.55,311.5,313.93,310.55,162315,8142700,1380792995,2020,10,27,1,화,2020.10,4
2020-10-28,313,1.37,0.44,310.66,313.3,309.44,120214,5554841,1387240936,2020,10,28,2,수,2020.10,4
2020-10-29,309,-3.23,-1.03,308.99,310.56,306.63,139038,7017690,1375395985,2020,10,29,3,목,2020.10,4
2020-10-30,301,-8.34,-2.69,308.91,309.08,301.58,178915,8542348,1339501423,2020,10,30,4,금,2020.10,4
2020-11-02,305,4.35,1.44,302.67,306.43,301.37,111035,5394313,1358980295,2020,11,2,0,월,2020.11,4
2020-11-03,312,6.12,2.0,308.14,312.35,308.01,129004,7147768,1385174161,2020,11,3,1,화,2020.11,4
2020-11-04,313,1.76,0.56,314.31,315.62,311.37,212323,10727048,1394666540,2020,11,4,2,수,2020.11,4
2020-11-05,321,7.68,2.45,315.74,321.51,315.27,186088,9471767,1429078100,2020,11,5,3,목,2020.11,4
2020-11-06,322,0.59,0.18,322.72,324.28,320.61,143962,8586861,1431027829,2020,11,6,4,금,2020.11,4
2020-11-09,325,3.73,1.16,325.25,328.02,324.51,276825,9841508,1447780760,2020,11,9,0,월,2020.11,4
2020-11-10,326,0.3,0.09,326.33,327.0,323.79,331188,12290588,1450170462,2020,11,10,1,화,2020.11,4
2020-11-11,331,4.99,1.53,327.04,331.46,327.01,323227,12515764,1472010868,2020,11,11,2,수,2020.11,4
2020-11-12,329,-1.4,-0.42,330.57,331.58,328.46,342299,10251033,1465596883,2020,11,12,3,목,2020.11,4
2020-11-13,333,3.31,1.0,329.09,333.15,328.25,291359,10272475,1476983488,2020,11,13,4,금,2020.11,4
2020-11-16,340,7.6,2.28,335.2,341.15,335.2,465749,13932939,1506968911,2020,11,16,0,월,2020.11,4
2020-11-17,339,-0.78,-0.23,340.84,342.57,339.06,403202,12286303,1505152804,2020,11,17,1,화,2020.11,4
2020-11-18,339,0.11,0.03,341.07,341.81,338.64,231637,9469840,1508836082,2020,11,18,2,수,2020.11,4
2020-11-19,340,0.2,0.06,338.56,340.42,337.51,215097,7837610,1509938510,2020,11,19,3,목,2020.11,4
2020-11-20,340,0.46,0.14,339.48,341.71,338.59,179112,7109239,1512325703,2020,11,20,4,금,2020.11,4
2020-11-23,348,7.84,2.3,341.51,348.94,340.6,380837,9707925,1543868428,2020,11,23,0,월,2020.11,4
2020-11-24,350,1.82,0.52,350.3,352.55,348.61,295437,11301918,1552569851,2020,11,24,1,화,2020.11,4
2020-11-25,348,-1.98,-0.57,353.05,353.96,346.17,333143,16287810,1543894329,2020,11,25,2,수,2020.11,4
2020-11-26,352,3.82,1.1,348.66,352.12,346.77,182185,8889576,1558459205,2020,11,26,3,목,2020.11,4
2020-11-27,352,0.61,0.17,351.83,353.19,350.63,178419,8012487,1562094940,2020,11,27,4,금,2020.11,4
2020-11-30,346,-6.68,-1.89,354.7,354.78,346.05,339063,15374367,1533851415,2020,11,30,0,월,2020.11,4
2020-12-01,352,6.35,1.83,349.37,353.26,349.07,260004,9835985,1560284803,2020,12,1,1,화,2020.12,4
2020-12-02,358,6.26,1.78,354.33,359.15,354.0,220902,10335625,1585057467,2020,12,2,2,수,2020.12,4
2020-12-03,361,3.0,0.84,360.36,361.66,358.45,206858,10512513,1598407529,2020,12,3,3,목,2020.12,4
2020-12-04,367,5.97,1.65,363.28,369.67,363.23,281110,13986331,1622342998,2020,12,4,4,금,2020.12,4
2020-12-07,369,2.23,0.61,368.59,371.51,365.32,221801,12499141,1632114874,2020,12,7,0,월,2020.12,4
2020-12-08,363,-6.41,-1.73,369.73,370.11,363.41,192367,11695797,1603465867,2020,12,8,1,화,2020.12,4
2020-12-09,371,8.02,2.21,363.77,371.64,363.77,191953,10915023,1636862990,2020,12,9,2,수,2020.12,4
2020-12-10,369,-2.1,-0.57,370.74,372.68,365.76,344586,15318298,1629800503,2020,12,10,3,목,2020.12,4
2020-12-11,372,2.87,0.78,370.45,374.3,370.39,331020,14477293,1670413957,2020,12,11,4,금,2020.12,4
2020-12-14,371,-0.68,-0.18,372.14,374.72,370.5,284473,12239049,1665692228,2020,12,14,0,월,2020.12,4
2020-12-15,370,-0.68,-0.18,371.75,372.64,367.7,243332,10755575,1661926022,2020,12,15,1,화,2020.12,4
2020-12-16,372,1.65,0.44,371.86,374.53,371.03,188952,8941285,1670662807,2020,12,16,2,수,2020.12,4
2020-12-17,372,-0.53,-0.14,372.12,372.6,368.07,244580,11574245,1669449884,2020,12,17,3,목,2020.12,4
2020-12-18,371,-0.45,-0.12,372.02,373.37,370.5,307534,13610228,1669171929,2020,12,18,4,금,2020.12,4
2020-12-21,372,0.63,0.17,371.51,372.44,368.05,252573,12596264,1672408687,2020,12,21,0,월,2020.12,4
2020-12-22,366,-5.75,-1.54,371.08,371.91,366.43,291110,12339657,1646357318,2020,12,22,1,화,2020.12,4
2020-12-23,371,4.89,1.33,367.02,371.93,364.72,296022,14355361,1665117674,2020,12,23,2,수,2020.12,4
2020-12-24,379,7.86,2.12,371.67,380.29,371.67,314369,14405606,1697501366,2020,12,24,3,목,2020.12,4
2020-12-28,379,0.75,0.2,381.51,383.84,378.44,304329,18207123,1699961888,2020,12,28,0,월,2020.12,4
2020-12-29,381,1.34,0.35,380.34,382.31,377.04,234719,14627035,1705453056,2020,12,29,1,화,2020.12,4
2020-12-30,389,8.02,2.1,381.21,390.04,379.14,236858,12816206,1738774271,2020,12,30,2,수,2020.12,4
2021-01-04,399,10.59,2.72,389.5,400.78,388.88,361887,20828370,1784090577,2021,1,4,0,월,2021.1,1
2021-01-05,406,6.15,1.54,399.79,406.03,396.43,470869,20755374,1812771677,2021,1,5,1,화,2021.1,1
2021-01-06,402,-3.95,-0.97,406.33,411.21,401.06,429077,22700275,1796879692,2021,1,6,2,수,2021.1,1
2021-01-07,410,8.73,2.17,404.0,414.65,403.99,460332,20865124,1836630326,2021,1,7,3,목,2021.1,1
2021-01-08,430,19.41,4.72,412.06,431.99,412.06,499112,34756755,1916277932,2021,1,8,4,금,2021.1,1
2021-01-11,431,0.91,0.21,431.69,449.04,424.16,545782,37379964,1916523200,2021,1,11,0,월,2021.1,1
2021-01-12,427,-3.26,-0.76,430.8,432.04,416.29,362365,24623958,1901278805,2021,1,12,1,화,2021.1,1
2021-01-13,430,2.51,0.59,427.98,433.27,424.97,303667,19059128,1914300756,2021,1,13,2,수,2021.1,1
