종목코드,종목명,ESG등급,환경,사회,지배구조,ESG등급_ca,환경_ca,사회_ca,지배구조_ca,연도,종가,거래량
014830,유니드,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2011.0,53701.854838709674,5646987.0
011780,금호석유화학,B+,B,A,A,5.0,3.0,6.0,6.0,2021.0,209856.85483870967,108398417.0
011780,금호석유화학,B이하,C,B+,A,2.0,1.0,5.0,6.0,2018.0,98097.95081967213,38113477.0
011780,금호석유화학,B+,B,B+,B+,5.0,3.0,5.0,5.0,2017.0,78059.670781893,40265544.0
011780,금호석유화학,B+,B,B+,B+,5.0,3.0,5.0,5.0,2016.0,65265.650406504064,40708786.0
011780,금호석유화학,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,70912.5,43016684.0
011780,금호석유화학,B+,B,B+,B+,5.0,3.0,5.0,5.0,2014.0,84070.20408163265,29889346.0
011780,금호석유화학,B+,B+,B+,A,5.0,5.0,5.0,6.0,2013.0,100990.68825910932,46236651.0
011780,금호석유화학,B+,B+,A,B+,5.0,5.0,6.0,5.0,2012.0,129048.3870967742,60598912.0
011780,금호석유화학,A,B+,A,A,6.0,5.0,6.0,6.0,2011.0,182187.09677419355,82547844.0
028260,삼성물산,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,129409.2741935484,127116032.0
028260,삼성물산,A+,A,A+,A+,7.0,6.0,7.0,7.0,2018.0,123502.45901639345,112934363.0
028260,삼성물산,A,A,A+,A,6.0,6.0,7.0,6.0,2017.0,133148.14814814815,102226857.0
028260,삼성물산,A+,A+,A+,A,7.0,7.0,7.0,6.0,2016.0,139821.13821138212,119841510.0
028260,삼성물산,B+,B,B+,A,5.0,3.0,5.0,6.0,2015.0,155925.40322580645,166920641.0
028260,삼성물산,B이하,D,B이하,B+,2.0,0.0,2.0,5.0,2015.0,155925.40322580645,166920641.0
028260,삼성물산,B+,B,A,A,5.0,3.0,6.0,6.0,2014.0,135937.5,34384229.0
034120,SBS,B,D,B+,B+,3.0,0.0,5.0,5.0,2021.0,40481.45161290323,45159299.0
034120,SBS,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,22549.385245901638,11528884.0
034120,SBS,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,25873.456790123455,11213844.0
034120,SBS,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,27629.674796747968,10368906.0
034120,SBS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2015.0,36198.18548387097,15277452.0
034120,SBS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,31847.14285714286,13446348.0
034120,SBS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,43694.93927125506,14623658.0
034120,SBS,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,36288.709677419356,19449892.0
034120,SBS,,B,,,,3.0,,,2011.0,32173.790322580644,25587857.0
003300,한일홀딩스,B,B+,B+,B,3.0,5.0,5.0,3.0,2021.0,12217.483870967742,8780347.0
032830,삼성생명,A,A,A+,B+,6.0,6.0,7.0,5.0,2021.0,75522.98387096774,110973817.0
032830,삼성생명,B+,B+ 이하,B+,A,5.0,4.0,5.0,6.0,2018.0,103923.77049180328,56511021.0
032830,삼성생명,A,A,A,A,6.0,6.0,6.0,6.0,2017.0,118096.70781893004,62938473.0
032830,삼성생명,A,A+,B+,A,6.0,7.0,5.0,6.0,2016.0,107288.61788617886,65596402.0
032830,삼성생명,A,A,A,A+,6.0,6.0,6.0,7.0,2015.0,104627.01612903226,80370001.0
032830,삼성생명,A,A,A+,A,6.0,6.0,7.0,6.0,2014.0,105498.77551020408,63435716.0
032830,삼성생명,A,A,A+,A,6.0,6.0,7.0,6.0,2013.0,104106.88259109312,50651361.0
032830,삼성생명,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2012.0,93352.82258064517,47049623.0
000810,삼성화재해상보험,A,A+,A+,B+,6.0,7.0,7.0,5.0,2021.0,208459.67741935485,32344719.0
000810,삼성화재해상보험,A,B+ 이하,A+,A+,6.0,4.0,7.0,7.0,2018.0,272663.9344262295,17740311.0
000810,삼성화재해상보험,A,A,A+,A,6.0,6.0,7.0,6.0,2017.0,275312.7572016461,21005702.0
000810,삼성화재해상보험,A+,A+,A+,A,7.0,7.0,7.0,6.0,2016.0,286841.46341463417,19391813.0
000810,삼성화재해상보험,A,A+,A,A,6.0,7.0,6.0,6.0,2015.0,287495.96774193546,25475270.0
000810,삼성화재해상보험,A,A,A,A,6.0,6.0,6.0,6.0,2014.0,264828.5714285714,23473956.0
000810,삼성화재해상보험,A,A,A,A,6.0,6.0,6.0,6.0,2013.0,233931.17408906884,22671564.0
000810,삼성화재해상보험,A,A,A,B+,6.0,6.0,6.0,5.0,2012.0,218034.2741935484,31866638.0
000810,삼성화재해상보험,A,A,A,B+,6.0,6.0,6.0,5.0,2011.0,225060.48387096773,40345499.0
010950,S-Oil,A,B+,A+,A+,6.0,5.0,7.0,7.0,2021.0,91694.35483870968,124356203.0
010950,S-Oil,A+,A+,A+,A,7.0,7.0,7.0,6.0,2018.0,116250.81967213115,67214851.0
010950,S-Oil,A+,A+,A+,A,7.0,7.0,7.0,6.0,2017.0,106150.61728395062,68213301.0
010950,S-Oil,A+,A+,A+,A,7.0,7.0,7.0,6.0,2016.0,81750.81300813008,79273183.0
010950,S-Oil,A,A,A+,A,6.0,6.0,7.0,6.0,2015.0,65581.45161290323,104452560.0
010950,S-Oil,A+,A+,A,A+,7.0,7.0,6.0,7.0,2014.0,54601.42857142857,82649158.0
010950,S-Oil,A+,A,A+,A+,7.0,6.0,7.0,7.0,2013.0,83273.27935222672,61060351.0
010950,S-Oil,A,A,A,A+,6.0,6.0,6.0,7.0,2012.0,105291.12903225806,107001474.0
010950,S-Oil,A,A,A,A+,6.0,6.0,6.0,7.0,2011.0,124536.29032258065,184194753.0
000100,유한양행,B+,B+,A,B+,5.0,5.0,6.0,5.0,2021.0,58275.4314516129,75978028.0
000100,유한양행,B+,B,B+,B+,5.0,3.0,5.0,5.0,2018.0,36065.098360655735,108913818.0
000100,유한양행,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,34314.390946502055,73903352.0
000100,유한양행,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2016.0,40999.313008130084,70539012.0
000100,유한양행,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2015.0,34799.915322580644,79378133.0
000100,유한양행,B+,B,B+,B+,5.0,3.0,5.0,5.0,2014.0,26670.326530612245,56091657.0
000100,유한양행,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2013.0,27756.38056680162,55912837.0
000100,유한양행,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,20305.86693548387,60829100.0
000100,유한양행,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,19841.61693548387,49708893.0
034730,SK,A+,A+,A+,A+,7.0,7.0,7.0,7.0,2021.0,272818.5483870968,75670938.0
034730,SK,A+,A+,A+,A,7.0,7.0,7.0,6.0,2018.0,279946.7213114754,22428835.0
034730,SK,A+,A+,A+,A,7.0,7.0,7.0,6.0,2017.0,261246.9135802469,31369340.0
034730,SK,A,A,A+,A,6.0,6.0,7.0,6.0,2016.0,223703.25203252034,30269540.0
034730,SK,A,A,A,A,6.0,6.0,6.0,6.0,2015.0,253955.64516129033,40661434.0
034730,SK,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2014.0,180726.5306122449,28477364.0
034730,SK,A,B,A,A+,6.0,3.0,6.0,7.0,2014.0,180726.5306122449,28477364.0
034730,SK,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2013.0,107960.72874493928,16394406.0
034730,SK,A,B+,A+,A,6.0,5.0,7.0,6.0,2013.0,107960.72874493928,16394406.0
034730,SK,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2012.0,106206.45161290323,32143330.0
034730,SK,A,B+,A,A,6.0,5.0,6.0,6.0,2012.0,106206.45161290323,32143330.0
034730,SK,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2011.0,124324.19354838709,59581774.0
034730,SK,B이하,B+,B이하,,2.0,5.0,2.0,,2011.0,124324.19354838709,59581774.0
005300,롯데칠성음료,A,B+,A+,A,6.0,5.0,7.0,6.0,2021.0,138729.83870967742,10321200.0
005300,롯데칠성음료,B+,B+,A,B+,5.0,5.0,6.0,5.0,2018.0,147393.91393442624,322487.0
005300,롯데칠성음료,B+,B,B+,A,5.0,3.0,5.0,6.0,2017.0,149744.62962962964,678279.0
005300,롯데칠성음료,B+,C,A,A,5.0,1.0,6.0,6.0,2016.0,179737.71138211383,797907.0
005300,롯데칠성음료,B+,B,A,A,5.0,3.0,6.0,6.0,2015.0,213196.22177419355,1144331.0
005300,롯데칠성음료,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2014.0,171278.31836734695,576174.0
005300,롯데칠성음료,B+,B,A,B+,5.0,3.0,6.0,5.0,2013.0,150101.36842105264,457893.0
005300,롯데칠성음료,B+,B,A,B+,5.0,3.0,6.0,5.0,2012.0,134637.87903225806,470626.0
005300,롯데칠성음료,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,118031.54032258065,634617.0
003670,포스코케미칼,A,A,A+,B+,6.0,6.0,7.0,5.0,2021.0,150469.75806451612,121254507.0
161390,한국타이어앤테크놀로지,B+,B+,A,B,5.0,5.0,6.0,3.0,2021.0,46257.459677419356,78297552.0
138930,BNK금융지주,A+,A,A+,A+,7.0,6.0,7.0,7.0,2021.0,7520.524193548387,428901606.0
138930,BNK금융지주,B+,B+ 이하,B+,B이하,5.0,4.0,5.0,2.0,2018.0,9219.22131147541,235691071.0
138930,BNK금융지주,B+,B,A,B+,5.0,3.0,6.0,5.0,2017.0,9716.954732510289,230358542.0
138930,BNK금융지주,A,A+,B+,B이하,6.0,7.0,5.0,2.0,2016.0,8845.609756097561,234075311.0
138930,BNK금융지주,A,A+,A,B이하,6.0,7.0,6.0,2.0,2015.0,13279.709677419354,220526396.0
138930,BNK금융지주,A,A+,A,B이하,6.0,7.0,6.0,2.0,2014.0,15099.383673469387,132687924.0
138930,BNK금융지주,B+,A,A,B이하,5.0,6.0,6.0,2.0,2013.0,14199.95141700405,141847082.0
138930,BNK금융지주,A,A+,A,B이하,6.0,7.0,6.0,2.0,2012.0,11538.75,157573498.0
001450,현대해상,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,24440.524193548386,157424793.0
001450,현대해상,A,A,A+,A,6.0,6.0,7.0,6.0,2018.0,39258.60655737705,59928313.0
001450,현대해상,A,A,A,B+,6.0,6.0,6.0,5.0,2017.0,39986.00823045267,62413601.0
001450,현대해상,A,A+,B+,B이하,6.0,7.0,5.0,2.0,2016.0,33101.21951219512,73857462.0
001450,현대해상,B+,A,A,B이하,5.0,6.0,6.0,2.0,2015.0,28905.040322580644,76364742.0
001450,현대해상,A,A,A,B+,6.0,6.0,6.0,5.0,2014.0,29162.04081632653,54964903.0
001450,현대해상,B+,A,A,B이하,5.0,6.0,6.0,2.0,2013.0,31004.655870445345,62503178.0
001450,현대해상,B+,A,A,B이하,5.0,6.0,6.0,2.0,2012.0,32025.8064516129,92702966.0
001450,현대해상,A,A,A,B+,6.0,6.0,6.0,5.0,2011.0,30326.41129032258,168325074.0
039490,키움증권,B,C,A,B,3.0,1.0,6.0,3.0,2021.0,123115.32258064517,35431399.0
039490,키움증권,B이하,B+ 이하,B이하,B이하,2.0,4.0,2.0,2.0,2018.0,98079.91803278688,25890727.0
039490,키움증권,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2017.0,80679.01234567902,16554807.0
039490,키움증권,B+,A,B+,B이하,5.0,6.0,5.0,2.0,2016.0,68035.77235772357,13308125.0
039490,키움증권,B이하,A,B이하,B이하,2.0,6.0,2.0,2.0,2015.0,64273.3870967742,21243718.0
039490,키움증권,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2014.0,48918.36734693877,11191747.0
039490,키움증권,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2013.0,58667.81376518219,8483143.0
039490,키움증권,,B+,B이하,,,5.0,2.0,,2012.0,62613.3064516129,11223332.0
039490,키움증권,B이하,B,B이하,,2.0,3.0,2.0,,2011.0,56991.73387096774,11266329.0
090430,아모레퍼시픽,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,226370.96774193548,58725402.0
090430,아모레퍼시픽,B+,B,A+,A,5.0,3.0,7.0,6.0,2018.0,270174.18032786885,55238739.0
090430,아모레퍼시픽,A,B+,A,A,6.0,5.0,6.0,6.0,2017.0,298765.43209876545,50704906.0
090430,아모레퍼시픽,A,B+,A,A,6.0,5.0,6.0,6.0,2016.0,385416.6666666667,32999519.0
090430,아모레퍼시픽,B+,B,A,B+,5.0,3.0,6.0,5.0,2015.0,359903.7298387097,36126087.0
090430,아모레퍼시픽,B+,B+,A,B+,5.0,5.0,6.0,5.0,2014.0,169965.79591836734,4063986.0
090430,아모레퍼시픽,B+,B+,A,B+,5.0,5.0,6.0,5.0,2013.0,95157.65587044535,3019004.0
090430,아모레퍼시픽,A,B+,A+,A,6.0,5.0,7.0,6.0,2012.0,111880.82661290323,3397845.0
090430,아모레퍼시픽,A,A,A,A,6.0,6.0,6.0,6.0,2011.0,113080.75806451614,3271785.0
251270,넷마블,B+,D,B+,A,5.0,0.0,5.0,6.0,2021.0,129314.51612903226,80735490.0
018260,삼성에스디에스,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,178512.09677419355,40590377.0
018260,삼성에스디에스,B+,B+,A,B+,5.0,5.0,6.0,5.0,2018.0,222557.37704918033,33518123.0
018260,삼성에스디에스,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2017.0,164720.1646090535,31452721.0
018260,삼성에스디에스,B+,B+,B+,B이하,5.0,5.0,5.0,2.0,2016.0,168717.47967479675,41159056.0
000270,기아,A+,A+,A+,A,7.0,7.0,7.0,6.0,2021.0,83928.62903225806,812499743.0
005090,SGC에너지,B+,B+,A,B+,5.0,5.0,6.0,5.0,2021.0,45287.5,23558468.0
004020,현대제철,B+,B+,B+,A,5.0,5.0,5.0,6.0,2021.0,47522.782258064515,270129411.0
004020,현대제철,B이하,C,A,B+,2.0,1.0,6.0,5.0,2018.0,52623.770491803276,138810590.0
004020,현대제철,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2017.0,58484.77366255144,100974709.0
004020,현대제철,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2016.0,51795.93495934959,124312568.0
004020,현대제철,B+,B,B+,B+,5.0,3.0,5.0,5.0,2015.0,62590.72580645161,100197602.0
004020,현대제철,B+,B+,A,B+,5.0,5.0,6.0,5.0,2014.0,71400.40816326531,95578986.0
004020,현대제철,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2013.0,78219.83805668016,90332418.0
004020,현대제철,A,B+,A,A,6.0,5.0,6.0,6.0,2012.0,91615.7258064516,98440607.0
004020,현대제철,A,B+,A,B+,6.0,5.0,6.0,5.0,2011.0,118856.85483870968,159659491.0
012330,현대모비스,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,281677.4193548387,109526708.0
012330,현대모비스,B+,B,A,A,5.0,3.0,6.0,6.0,2018.0,222528.68852459016,61021004.0
012330,현대모비스,B이하,C,A,A,2.0,1.0,6.0,6.0,2017.0,250853.90946502058,51502193.0
012330,현대모비스,B+,C,A+,A,5.0,1.0,7.0,6.0,2016.0,256754.0650406504,40609982.0
012330,현대모비스,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2015.0,231054.43548387097,57291403.0
012330,현대모비스,A,B+,A,A,6.0,5.0,6.0,6.0,2014.0,279430.612244898,47721904.0
012330,현대모비스,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2013.0,281491.9028340081,62033664.0
012330,현대모비스,B+,B+,A,B+,5.0,5.0,6.0,5.0,2012.0,290245.96774193546,84869460.0
012330,현대모비스,A,B+,A,B+,6.0,5.0,6.0,5.0,2011.0,327201.6129032258,99426662.0
010130,고려아연,B,B+,C,B+,3.0,5.0,1.0,5.0,2021.0,470110.8870967742,16677558.0
010130,고려아연,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2018.0,436868.8524590164,9076500.0
010130,고려아연,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2017.0,467308.64197530865,12928197.0
010130,고려아연,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2016.0,482310.9756097561,10325183.0
010130,고려아연,B+,B,B+,B+,5.0,3.0,5.0,5.0,2015.0,470078.62903225806,9792449.0
010130,고려아연,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2014.0,378057.14285714284,11115006.0
010130,고려아연,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2013.0,322615.3846153846,20394988.0
010130,고려아연,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,400471.77419354836,17702242.0
010130,고려아연,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2011.0,368663.3064516129,33183947.0
004800,효성,A,A,A+,B+,6.0,6.0,7.0,5.0,2021.0,99734.2741935484,28357849.0
004800,효성,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2018.0,63107.889344262294,54346179.0
004800,효성,B이하,D,A,B+,2.0,0.0,6.0,5.0,2017.0,86338.17695473251,39523817.0
004800,효성,B이하,D,B+,A,2.0,0.0,5.0,6.0,2016.0,77114.46341463414,40734038.0
004800,효성,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2015.0,65659.19758064517,49917322.0
004800,효성,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2014.0,41899.06530612245,43430585.0
004800,효성,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2013.0,37988.222672064774,73036491.0
004800,효성,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,35723.21370967742,40485610.0
004800,효성,B이하,B+,B이하,B+,2.0,5.0,2.0,5.0,2011.0,46590.20161290323,114477942.0
044820,코스맥스비티아이,B+,A,A,B+,5.0,6.0,6.0,5.0,2021.0,17180.4435483871,6808797.0
044820,코스맥스비티아이,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,30559.631147540982,8245035.0
044820,코스맥스비티아이,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,31862.345679012345,9779931.0
044820,코스맥스비티아이,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2016.0,52210.9756097561,8429827.0
044820,코스맥스비티아이,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,67838.70967741935,9523602.0
044820,코스맥스비티아이,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,50953.138775510204,26907066.0
044820,코스맥스비티아이,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,49405.732793522264,38549504.0
044820,코스맥스비티아이,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,29812.254032258064,69235289.0
044820,코스맥스비티아이,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2011.0,13767.931451612903,61515223.0
033780,케이티앤지,A,A,A+,A,6.0,6.0,7.0,6.0,2021.0,82423.3870967742,127725719.0
033780,케이티앤지,A+,A+,A+,B+,7.0,7.0,7.0,5.0,2018.0,102754.91803278688,71436985.0
033780,케이티앤지,A,A,A+,B+,6.0,6.0,7.0,5.0,2017.0,108540.329218107,84102309.0
033780,케이티앤지,A,A+,B+,B+,6.0,7.0,5.0,5.0,2016.0,115208.13008130081,77503495.0
033780,케이티앤지,A,A+,B+,B+,6.0,7.0,5.0,5.0,2015.0,97975.40322580645,73576419.0
033780,케이티앤지,A,A+,A,B+,6.0,7.0,6.0,5.0,2014.0,86547.75510204081,69158715.0
033780,케이티앤지,A,A+,A,A,6.0,7.0,6.0,6.0,2013.0,76602.02429149798,71233393.0
033780,케이티앤지,A,A+,A+,B+,6.0,7.0,7.0,5.0,2012.0,80953.62903225806,87254297.0
033780,케이티앤지,B+,A+,B+,A,5.0,7.0,5.0,6.0,2011.0,66878.2258064516,125531580.0
001230,동국제강,B+,B+,B,B+,5.0,5.0,3.0,5.0,2021.0,17068.66935483871,421694148.0
001230,동국제강,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2018.0,9258.073770491803,115941496.0
001230,동국제강,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2017.0,12240.74074074074,127261520.0
001230,동국제강,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2016.0,8197.21544715447,109840203.0
001230,동국제강,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2015.0,6204.072580645161,92883503.0
001230,동국제강,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2014.0,8390.869387755101,84606267.0
001230,동국제강,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2013.0,11641.238866396761,79710871.0
001230,동국제강,B+,B+,B이하,B+,5.0,5.0,2.0,5.0,2012.0,15926.524193548386,118289369.0
001230,동국제강,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2011.0,30180.49193548387,139752005.0
029780,삼성카드,A,A+,A+,A,6.0,7.0,7.0,6.0,2021.0,33778.62903225807,44203893.0
029780,삼성카드,B이하,B+ 이하,B이하,B이하,2.0,4.0,2.0,2.0,2018.0,36062.29508196721,27880275.0
029780,삼성카드,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2017.0,39167.69547325103,31740931.0
029780,삼성카드,B+,A+,B+,B이하,5.0,7.0,5.0,2.0,2016.0,41429.471544715445,88792905.0
029780,삼성카드,B+,A,B이하,B이하,5.0,6.0,2.0,2.0,2015.0,37571.97580645161,36815620.0
029780,삼성카드,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2014.0,41613.26530612245,32329892.0
029780,삼성카드,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2013.0,38465.78947368421,33601952.0
029780,삼성카드,B이하,B+,B+,B이하,2.0,5.0,5.0,2.0,2012.0,38092.540322580644,43579808.0
029780,삼성카드,B+,B+,B+,,5.0,5.0,5.0,,2011.0,50823.790322580644,61548925.0
007310,오뚜기,A,B+,A+,B+,6.0,5.0,7.0,5.0,2021.0,530310.4838709678,1708432.0
007310,오뚜기,B+,B,A,B+,5.0,3.0,6.0,5.0,2018.0,759180.3278688524,1186100.0
007310,오뚜기,B이하,D,B+,B이하,2.0,0.0,5.0,2.0,2017.0,758847.7366255145,1376286.0
007310,오뚜기,B이하,D,B+,B이하,2.0,0.0,5.0,2.0,2016.0,872878.0487804879,1656082.0
007310,오뚜기,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,822596.7741935484,1496244.0
007310,오뚜기,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2014.0,478897.9591836735,838510.0
007310,오뚜기,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2013.0,338163.96761133603,1159718.0
007310,오뚜기,B이하,C,B이하,B+,2.0,1.0,2.0,5.0,2012.0,184546.37096774194,826245.0
007310,오뚜기,B이하,C,B이하,,2.0,1.0,2.0,,2011.0,135241.93548387097,1202505.0
003920,남양유업,B+,B+,B+,B+,5.0,5.0,5.0,5.0,2021.0,439810.48387096776,2294493.0
003920,남양유업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2018.0,658819.6721311476,188390.0
003920,남양유업,B이하,B,B+,B이하,2.0,3.0,5.0,2.0,2017.0,742275.720164609,240651.0
003920,남양유업,B이하,D,B+,B이하,2.0,0.0,5.0,2.0,2016.0,730471.5447154471,168518.0
003920,남양유업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2015.0,749415.3225806452,217176.0
003920,남양유업,B이하,C,B이하,B이하,2.0,1.0,2.0,2.0,2014.0,815053.0612244898,252368.0
003920,남양유업,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2013.0,933012.1457489879,418345.0
003920,남양유업,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,816620.9677419355,217031.0
003920,남양유업,,B,,,,3.0,,,2011.0,769854.8387096775,255516.0
030000,제일기획,B+,C,A,B+,5.0,1.0,6.0,5.0,2021.0,22739.314516129034,99189585.0
030000,제일기획,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2018.0,20316.39344262295,72134611.0
030000,제일기획,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2017.0,18946.296296296296,76891412.0
030000,제일기획,B이하,B,B이하,B+,2.0,3.0,2.0,5.0,2016.0,17038.61788617886,119410085.0
030000,제일기획,B이하,C,B+,B+,2.0,1.0,5.0,5.0,2015.0,19928.629032258064,129799311.0
030000,제일기획,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,22632.244897959183,145031752.0
030000,제일기획,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,24643.927125506074,79513785.0
030000,제일기획,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,19612.09677419355,145414785.0
030000,제일기획,,B,,,,3.0,,,2011.0,16006.048387096775,144807218.0
300720,한일시멘트,B+,B+,B+,B,5.0,5.0,5.0,3.0,2021.0,16636.49193548387,76127407.0
300720,한일시멘트,,D,,,,0.0,,,2018.0,13232.142857142857,13981020.0
009420,한올바이오파마,B,D,B,B+,3.0,0.0,3.0,5.0,2021.0,23309.677419354837,130660577.0
009420,한올바이오파마,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2018.0,30344.262295081968,247921057.0
009420,한올바이오파마,B이하,B+,B이하,B이하,2.0,5.0,2.0,2.0,2017.0,13079.423868312757,148464145.0
009420,한올바이오파마,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2016.0,16729.47154471545,219313779.0
009420,한올바이오파마,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2015.0,9164.899193548386,191275378.0
009420,한올바이오파마,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,4073.1428571428573,46389160.0
009420,한올바이오파마,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,7001.437246963563,63920780.0
009420,한올바이오파마,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2012.0,8243.024193548386,94655459.0
009420,한올바이오파마,B+,B,B+,,5.0,3.0,5.0,,2011.0,8799.516129032258,130616797.0
082740,HSD엔진,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,6635.2862903225805,300320054.0
082740,HSD엔진,A,A,A,A,6.0,6.0,6.0,6.0,2018.0,3186.1106557377047,216723771.0
069620,대웅제약,C,D,B,B,1.0,0.0,3.0,3.0,2021.0,150310.48387096773,30642632.0
069620,대웅제약,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2018.0,186793.03278688525,17509095.0
069620,대웅제약,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2017.0,99022.22222222222,19056230.0
069620,대웅제약,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2016.0,85397.9674796748,28324379.0
069620,대웅제약,B이하,C,B+,B이하,2.0,1.0,5.0,2.0,2015.0,77362.90322580645,26844169.0
069620,대웅제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2014.0,67611.02040816327,8962578.0
069620,대웅제약,B이하,B,B이하,B이하,2.0,3.0,2.0,2.0,2013.0,66665.78947368421,7645620.0
069620,대웅제약,B+,B,B+,B+,5.0,3.0,5.0,5.0,2012.0,30243.0,5895157.0
069620,대웅제약,B+,B,B이하,,5.0,3.0,2.0,,2011.0,36157.17338709677,5384180.0
004710,한솔테크닉스,A,B+,A,A,6.0,5.0,6.0,6.0,2021.0,8679.91935483871,92516666.0
004710,한솔테크닉스,B+,B,B+,B+,5.0,3.0,5.0,5.0,2018.0,9805.66393442623,35579135.0
