일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액,연도,월,일,요일,요일명,연도월,분기
2013-04-10,254.66,1.83,0.72,,,,,,,2013,4,10,2,수,2013.4,2
2013-04-11,256.26,1.6,0.63,,,,,,,2013,4,11,3,목,2013.4,2
2013-04-12,251.74,-4.52,-1.76,,,,,,,2013,4,12,4,금,2013.4,2
2013-04-15,251.33,-0.41,-0.16,,,,,,,2013,4,15,0,월,2013.4,2
2013-04-16,251.69,0.36,0.14,,,,,,,2013,4,16,1,화,2013.4,2
2013-04-17,251.32,-0.37,-0.15,,,,,,,2013,4,17,2,수,2013.4,2
2013-04-18,247.23,-4.09,-1.63,,,,,,,2013,4,18,3,목,2013.4,2
2013-04-19,248.13,0.9,0.36,,,,,,,2013,4,19,4,금,2013.4,2
2013-04-22,250.78,2.65,1.07,,,,,,,2013,4,22,0,월,2013.4,2
2013-04-23,249.06,-1.72,-0.69,,,,,,,2013,4,23,1,화,2013.4,2
2013-04-24,251.14,2.08,0.84,,,,,,,2013,4,24,2,수,2013.4,2
2013-04-25,253.69,2.55,1.02,,,,,,,2013,4,25,3,목,2013.4,2
2013-04-26,252.11,-1.58,-0.62,,,,,,,2013,4,26,4,금,2013.4,2
2013-04-29,251.28,-0.83,-0.33,,,,,,,2013,4,29,0,월,2013.4,2
2013-04-30,254.88,3.6,1.43,,,,,,,2013,4,30,1,화,2013.4,2
2013-05-02,254.31,-0.57,-0.22,,,,,,,2013,5,2,3,목,2013.5,2
2013-05-03,255.53,1.22,0.48,,,,,,,2013,5,3,4,금,2013.5,2
2013-05-06,254.55,-0.98,-0.38,,,,,,,2013,5,6,0,월,2013.5,2
2013-05-07,252.96,-1.59,-0.62,,,,,,,2013,5,7,1,화,2013.5,2
2013-05-08,253.16,0.2,0.08,,,,,,,2013,5,8,2,수,2013.5,2
2013-05-09,256.65,3.49,1.38,,,,,,,2013,5,9,3,목,2013.5,2
2013-05-10,252.11,-4.54,-1.77,,,,,,,2013,5,10,4,금,2013.5,2
2013-05-13,252.81,0.7,0.28,,,,,,,2013,5,13,0,월,2013.5,2
2013-05-14,256.06,3.25,1.29,,,,,,,2013,5,14,1,화,2013.5,2
2013-05-15,256.37,0.31,0.12,,,,,,,2013,5,15,2,수,2013.5,2
2013-05-16,258.57,2.2,0.86,,,,,,,2013,5,16,3,목,2013.5,2
2013-05-20,258.24,-0.33,-0.13,,,,,,,2013,5,20,0,월,2013.5,2
2013-05-21,257.51,-0.73,-0.28,,,,,,,2013,5,21,1,화,2013.5,2
2013-05-22,259.86,2.35,0.91,,,,,,,2013,5,22,2,수,2013.5,2
2013-05-23,256.28,-3.58,-1.38,,,,,,,2013,5,23,3,목,2013.5,2
2013-05-24,257.05,0.77,0.3,,,,,,,2013,5,24,4,금,2013.5,2
2013-05-27,257.78,0.73,0.28,,,,,,,2013,5,27,0,월,2013.5,2
2013-05-28,257.79,0.01,0.0,,,,,,,2013,5,28,1,화,2013.5,2
2013-05-29,260.13,2.34,0.91,,,,,,,2013,5,29,2,수,2013.5,2
2013-05-30,260.79,0.66,0.25,,,,,,,2013,5,30,3,목,2013.5,2
2013-05-31,261.06,0.27,0.1,,,,,,,2013,5,31,4,금,2013.5,2
2013-06-03,260.06,-1.0,-0.38,,,,,,,2013,6,3,0,월,2013.6,2
2013-06-04,260.76,0.7,0.27,,,,,,,2013,6,4,1,화,2013.6,2
2013-06-05,256.74,-4.02,-1.54,,,,,,,2013,6,5,2,수,2013.6,2
2013-06-07,250.66,-6.08,-2.37,,,,,,,2013,6,7,4,금,2013.6,2
2013-06-10,251.64,0.98,0.39,,,,,,,2013,6,10,0,월,2013.6,2
2013-06-11,249.24,-2.4,-0.95,,,,,,,2013,6,11,1,화,2013.6,2
2013-06-12,247.33,-1.91,-0.77,,,,,,,2013,6,12,2,수,2013.6,2
2013-06-13,243.15,-4.18,-1.69,,,,,,,2013,6,13,3,목,2013.6,2
2013-06-14,244.14,0.99,0.41,,,,,,,2013,6,14,4,금,2013.6,2
2013-06-17,243.72,-0.42,-0.17,,,,,,,2013,6,17,0,월,2013.6,2
2013-06-18,246.29,2.57,1.05,,,,,,,2013,6,18,1,화,2013.6,2
2013-06-19,244.52,-1.77,-0.72,,,,,,,2013,6,19,2,수,2013.6,2
2013-06-20,239.21,-5.31,-2.17,,,,,,,2013,6,20,3,목,2013.6,2
2013-06-21,235.61,-3.6,-1.5,,,,,,,2013,6,21,4,금,2013.6,2
2013-06-24,232.57,-3.04,-1.29,,,,,,,2013,6,24,0,월,2013.6,2
2013-06-25,231.23,-1.34,-0.58,,,,,,,2013,6,25,1,화,2013.6,2
2013-06-26,230.88,-0.35,-0.15,,,,,,,2013,6,26,2,수,2013.6,2
2013-06-27,238.35,7.47,3.24,,,,,,,2013,6,27,3,목,2013.6,2
2013-06-28,241.88,3.53,1.48,,,,,,,2013,6,28,4,금,2013.6,2
2013-07-01,240.56,-1.32,-0.55,,,,,,,2013,7,1,0,월,2013.7,3
2013-07-02,240.01,-0.55,-0.23,,,,,,,2013,7,2,1,화,2013.7,3
2013-07-03,235.72,-4.29,-1.79,,,,,,,2013,7,3,2,수,2013.7,3
2013-07-04,237.58,1.86,0.79,,,,,,,2013,7,4,3,목,2013.7,3
2013-07-05,236.12,-1.46,-0.61,,,,,,,2013,7,5,4,금,2013.7,3
2013-07-08,233.97,-2.15,-0.91,,,,,,,2013,7,8,0,월,2013.7,3
2013-07-09,235.67,1.7,0.73,,,,,,,2013,7,9,1,화,2013.7,3
2013-07-10,235.12,-0.55,-0.23,,,,,,,2013,7,10,2,수,2013.7,3
2013-07-11,243.12,8.0,3.4,,,,,,,2013,7,11,3,목,2013.7,3
2013-07-12,241.93,-1.19,-0.49,,,,,,,2013,7,12,4,금,2013.7,3
2013-07-15,242.76,0.83,0.34,,,,,,,2013,7,15,0,월,2013.7,3
2013-07-16,241.36,-1.4,-0.58,,,,,,,2013,7,16,1,화,2013.7,3
2013-07-17,244.2,2.84,1.18,,,,,,,2013,7,17,2,수,2013.7,3
2013-07-18,242.46,-1.74,-0.71,,,,,,,2013,7,18,3,목,2013.7,3
2013-07-19,241.42,-1.04,-0.43,,,,,,,2013,7,19,4,금,2013.7,3
2013-07-22,242.56,1.14,0.47,,,,,,,2013,7,22,0,월,2013.7,3
2013-07-23,246.18,3.62,1.49,,,,,,,2013,7,23,1,화,2013.7,3
2013-07-24,247.55,1.37,0.56,,,,,,,2013,7,24,2,수,2013.7,3
2013-07-25,247.49,-0.06,-0.02,,,,,,,2013,7,25,3,목,2013.7,3
2013-07-26,247.4,-0.09,-0.04,,,,,,,2013,7,26,4,금,2013.7,3
2013-07-29,246.13,-1.27,-0.51,,,,,,,2013,7,29,0,월,2013.7,3
2013-07-30,248.42,2.29,0.93,,,,,,,2013,7,30,1,화,2013.7,3
2013-07-31,247.5,-0.92,-0.37,,,,,,,2013,7,31,2,수,2013.7,3
2013-08-01,248.45,0.95,0.38,,,,,,,2013,8,1,3,목,2013.8,3
2013-08-02,248.88,0.43,0.17,,,,,,,2013,8,2,4,금,2013.8,3
2013-08-05,247.63,-1.25,-0.5,,,,,,,2013,8,5,0,월,2013.8,3
2013-08-06,246.23,-1.4,-0.57,,,,,,,2013,8,6,1,화,2013.8,3
2013-08-07,242.05,-4.18,-1.7,,,,,,,2013,8,7,2,수,2013.8,3
2013-08-08,242.65,0.6,0.25,,,,,,,2013,8,8,3,목,2013.8,3
2013-08-09,242.61,-0.04,-0.02,,,,,,,2013,8,9,4,금,2013.8,3
2013-08-12,243.36,0.75,0.31,,,,,,,2013,8,12,0,월,2013.8,3
2013-08-13,248.23,4.87,2.0,,,,,,,2013,8,13,1,화,2013.8,3
2013-08-14,249.95,1.72,0.69,,,,,,,2013,8,14,2,수,2013.8,3
2013-08-16,249.42,-0.53,-0.21,,,,,,,2013,8,16,4,금,2013.8,3
2013-08-19,248.99,-0.43,-0.17,,,,,,,2013,8,19,0,월,2013.8,3
2013-08-20,245.25,-3.74,-1.5,,,,,,,2013,8,20,1,화,2013.8,3
2013-08-21,242.88,-2.37,-0.97,,,,,,,2013,8,21,2,수,2013.8,3
2013-08-22,240.94,-1.94,-0.8,,,,,,,2013,8,22,3,목,2013.8,3
2013-08-23,244.01,3.07,1.27,,,,,,,2013,8,23,4,금,2013.8,3
2013-08-26,246.45,2.44,1.0,,,,,,,2013,8,26,0,월,2013.8,3
2013-08-27,246.53,0.08,0.03,,,,,,,2013,8,27,1,화,2013.8,3
2013-08-28,246.46,-0.07,-0.03,,,,,,,2013,8,28,2,수,2013.8,3
2013-08-29,249.71,3.25,1.32,,,,,,,2013,8,29,3,목,2013.8,3
2013-08-30,252.71,3.0,1.2,,,,,,,2013,8,30,4,금,2013.8,3
2013-09-02,251.86,-0.85,-0.34,,,,,,,2013,9,2,0,월,2013.9,3
2013-09-03,252.63,0.77,0.31,,,,,,,2013,9,3,1,화,2013.9,3
2013-09-04,252.87,0.24,0.1,,,,,,,2013,9,4,2,수,2013.9,3
2013-09-05,255.31,2.44,0.96,,,,,,,2013,9,5,3,목,2013.9,3
2013-09-06,256.05,0.74,0.29,,,,,,,2013,9,6,4,금,2013.9,3
2013-09-09,258.99,2.94,1.15,,,,,,,2013,9,9,0,월,2013.9,3
2013-09-10,262.21,3.22,1.24,,,,,,,2013,9,10,1,화,2013.9,3
2013-09-11,263.2,0.99,0.38,,,,,,,2013,9,11,2,수,2013.9,3
2013-09-12,262.91,-0.29,-0.11,,,,,,,2013,9,12,3,목,2013.9,3
2013-09-13,261.4,-1.51,-0.57,,,,,,,2013,9,13,4,금,2013.9,3
2013-09-16,264.74,3.34,1.28,,,,,,,2013,9,16,0,월,2013.9,3
2013-09-17,263.45,-1.29,-0.49,,,,,,,2013,9,17,1,화,2013.9,3
2013-09-23,263.84,0.39,0.15,,,,,,,2013,9,23,0,월,2013.9,3
2013-09-24,263.64,-0.2,-0.08,,,,,,,2013,9,24,1,화,2013.9,3
2013-09-25,262.2,-1.44,-0.55,,,,,,,2013,9,25,2,수,2013.9,3
2013-09-26,263.56,1.36,0.52,,,,,,,2013,9,26,3,목,2013.9,3
2013-09-27,263.71,0.15,0.06,,,,,,,2013,9,27,4,금,2013.9,3
2013-09-30,261.46,-2.25,-0.85,,,,,,,2013,9,30,0,월,2013.9,3
2013-10-01,262.09,0.63,0.24,,,,,,,2013,10,1,1,화,2013.10,4
2013-10-02,262.69,0.6,0.23,,,,,,,2013,10,2,2,수,2013.10,4
2013-10-04,262.83,0.14,0.05,,,,,,,2013,10,4,4,금,2013.10,4
2013-10-07,263.17,0.34,0.13,,,,,,,2013,10,7,0,월,2013.10,4
2013-10-08,264.77,1.6,0.61,,,,,,,2013,10,8,1,화,2013.10,4
2013-10-10,264.67,-0.1,-0.04,,,,,,,2013,10,10,3,목,2013.10,4
2013-10-11,268.31,3.64,1.38,,,,,,,2013,10,11,4,금,2013.10,4
2013-10-14,267.7,-0.61,-0.23,,,,,,,2013,10,14,0,월,2013.10,4
2013-10-15,270.93,3.23,1.21,,,,,,,2013,10,15,1,화,2013.10,4
2013-10-16,270.25,-0.68,-0.25,,,,,,,2013,10,16,2,수,2013.10,4
2013-10-17,271.89,1.64,0.61,,,,,,,2013,10,17,3,목,2013.10,4
2013-10-18,273.41,1.52,0.56,,,,,,,2013,10,18,4,금,2013.10,4
2013-10-21,273.19,-0.22,-0.08,,,,,,,2013,10,21,0,월,2013.10,4
2013-10-22,272.7,-0.49,-0.18,,,,,,,2013,10,22,1,화,2013.10,4
2013-10-23,269.31,-3.39,-1.24,,,,,,,2013,10,23,2,수,2013.10,4
2013-10-24,270.54,1.23,0.46,,,,,,,2013,10,24,3,목,2013.10,4
2013-10-25,268.72,-1.82,-0.67,,,,,,,2013,10,25,4,금,2013.10,4
2013-10-28,271.23,2.51,0.93,,,,,,,2013,10,28,0,월,2013.10,4
2013-10-29,271.65,0.42,0.15,,,,,,,2013,10,29,1,화,2013.10,4
2013-10-30,272.64,0.99,0.36,,,,,,,2013,10,30,2,수,2013.10,4
2013-10-31,267.69,-4.95,-1.82,,,,,,,2013,10,31,3,목,2013.10,4
2013-11-01,269.58,1.89,0.71,,,,,,,2013,11,1,4,금,2013.11,4
2013-11-04,267.2,-2.38,-0.88,,,,,,,2013,11,4,0,월,2013.11,4
2013-11-05,265.53,-1.67,-0.63,,,,,,,2013,11,5,1,화,2013.11,4
2013-11-06,265.1,-0.43,-0.16,,,,,,,2013,11,6,2,수,2013.11,4
2013-11-07,263.98,-1.12,-0.42,,,,,,,2013,11,7,3,목,2013.11,4
2013-11-08,261.11,-2.87,-1.09,,,,,,,2013,11,8,4,금,2013.11,4
2013-11-11,260.88,-0.23,-0.09,,,,,,,2013,11,11,0,월,2013.11,4
2013-11-12,263.78,2.9,1.11,,,,,,,2013,11,12,1,화,2013.11,4
2013-11-13,258.53,-5.25,-1.99,,,,,,,2013,11,13,2,수,2013.11,4
2013-11-14,258.95,0.42,0.16,,,,,,,2013,11,14,3,목,2013.11,4
2013-11-15,265.24,6.29,2.43,,,,,,,2013,11,15,4,금,2013.11,4
2013-11-18,266.2,0.96,0.36,,,,,,,2013,11,18,0,월,2013.11,4
2013-11-19,268.88,2.68,1.01,,,,,,,2013,11,19,1,화,2013.11,4
2013-11-20,266.51,-2.37,-0.88,,,,,,,2013,11,20,2,수,2013.11,4
2013-11-21,263.0,-3.51,-1.32,,,,,,,2013,11,21,3,목,2013.11,4
2013-11-22,264.79,1.79,0.68,,,,,,,2013,11,22,4,금,2013.11,4
2013-11-25,266.18,1.39,0.52,,,,,,,2013,11,25,0,월,2013.11,4
2013-11-26,267.32,1.14,0.43,,,,,,,2013,11,26,1,화,2013.11,4
2013-11-27,268.32,1.0,0.37,,,,,,,2013,11,27,2,수,2013.11,4
2013-11-28,270.78,2.46,0.92,,,,,,,2013,11,28,3,목,2013.11,4
2013-11-29,270.55,-0.23,-0.08,,,,,,,2013,11,29,4,금,2013.11,4
2013-12-02,268.63,-1.92,-0.71,,,,,,,2013,12,2,0,월,2013.12,4
2013-12-03,265.93,-2.7,-1.01,,,,,,,2013,12,3,1,화,2013.12,4
2013-12-04,262.18,-3.75,-1.41,,,,,,,2013,12,4,2,수,2013.12,4
2013-12-05,261.97,-0.21,-0.08,,,,,,,2013,12,5,3,목,2013.12,4
2013-12-06,261.76,-0.21,-0.08,,,,,,,2013,12,6,4,금,2013.12,4
2013-12-09,264.79,3.03,1.16,,,,,,,2013,12,9,0,월,2013.12,4
2013-12-10,263.72,-1.07,-0.4,,,,,,,2013,12,10,1,화,2013.12,4
2013-12-11,261.6,-2.12,-0.8,,,,,,,2013,12,11,2,수,2013.12,4
2013-12-12,259.98,-1.62,-0.62,,,,,,,2013,12,12,3,목,2013.12,4
2013-12-13,258.72,-1.26,-0.48,,,,,,,2013,12,13,4,금,2013.12,4
2013-12-16,258.78,0.06,0.02,,,,,,,2013,12,16,0,월,2013.12,4
2013-12-17,259.65,0.87,0.34,,,,,,,2013,12,17,1,화,2013.12,4
2013-12-18,260.81,1.16,0.45,,,,,,,2013,12,18,2,수,2013.12,4
2013-12-19,261.16,0.35,0.13,,,,,,,2013,12,19,3,목,2013.12,4
2013-12-20,262.44,1.28,0.49,,,,,,,2013,12,20,4,금,2013.12,4
2013-12-23,264.49,2.05,0.78,,,,,,,2013,12,23,0,월,2013.12,4
2013-12-24,264.48,-0.01,0.0,,,,,,,2013,12,24,1,화,2013.12,4
2013-12-26,263.9,-0.58,-0.22,,,,,,,2013,12,26,3,목,2013.12,4
2013-12-27,264.05,0.15,0.06,,,,,,,2013,12,27,4,금,2013.12,4
2013-12-30,264.83,0.78,0.3,,,,,,,2013,12,30,0,월,2013.12,4
2014-01-02,257.94,-6.89,-2.6,,,,,,,2014,1,2,3,목,2014.1,1
2014-01-03,254.71,-3.23,-1.25,,,,,,,2014,1,3,4,금,2014.1,1
2014-01-06,255.61,0.9,0.35,,,,,,,2014,1,6,0,월,2014.1,1
2014-01-07,256.03,0.42,0.16,,,,,,,2014,1,7,1,화,2014.1,1
2014-01-08,255.6,-0.43,-0.17,,,,,,,2014,1,8,2,수,2014.1,1
2014-01-09,253.46,-2.14,-0.84,,,,,,,2014,1,9,3,목,2014.1,1
2014-01-10,252.19,-1.27,-0.5,,,,,,,2014,1,10,4,금,2014.1,1
2014-01-13,253.91,1.72,0.68,,,,,,,2014,1,13,0,월,2014.1,1
2014-01-14,254.04,0.13,0.05,,,,,,,2014,1,14,1,화,2014.1,1
2014-01-15,254.53,0.49,0.19,,,,,,,2014,1,15,2,수,2014.1,1
2014-01-16,255.12,0.59,0.23,,,,,,,2014,1,16,3,목,2014.1,1
2014-01-17,253.06,-2.06,-0.81,,,,,,,2014,1,17,4,금,2014.1,1
2014-01-20,254.68,1.62,0.64,,,,,,,2014,1,20,0,월,2014.1,1
2014-01-21,256.4,1.72,0.68,,,,,,,2014,1,21,1,화,2014.1,1
2014-01-22,257.14,0.74,0.29,,,,,,,2014,1,22,2,수,2014.1,1
2014-01-23,253.49,-3.65,-1.42,,,,,,,2014,1,23,3,목,2014.1,1
2014-01-24,252.51,-0.98,-0.39,,,,,,,2014,1,24,4,금,2014.1,1
2014-01-27,248.51,-4.0,-1.58,,,,,,,2014,1,27,0,월,2014.1,1
2014-01-28,249.43,0.92,0.37,,,,,,,2014,1,28,1,화,2014.1,1
2014-01-29,252.43,3.0,1.2,,,,,,,2014,1,29,2,수,2014.1,1
2014-02-03,249.55,-2.88,-1.14,,,,,,,2014,2,3,0,월,2014.2,1
2014-02-04,244.77,-4.78,-1.92,,,,,,,2014,2,4,1,화,2014.2,1
2014-02-05,245.56,0.79,0.32,,,,,,,2014,2,5,2,수,2014.2,1
2014-02-06,248.31,2.75,1.12,,,,,,,2014,2,6,3,목,2014.2,1
2014-02-07,250.09,1.78,0.72,,,,,,,2014,2,7,4,금,2014.2,1
2014-02-10,250.13,0.04,0.02,,,,,,,2014,2,10,0,월,2014.2,1
2014-02-11,251.48,1.35,0.54,,,,,,,2014,2,11,1,화,2014.2,1
2014-02-12,251.82,0.34,0.14,,,,,,,2014,2,12,2,수,2014.2,1
2014-02-13,250.4,-1.42,-0.56,,,,,,,2014,2,13,3,목,2014.2,1
2014-02-14,252.3,1.9,0.76,,,,,,,2014,2,14,4,금,2014.2,1
2014-02-17,253.1,0.8,0.32,,,,,,,2014,2,17,0,월,2014.2,1
2014-02-18,253.2,0.1,0.04,,,,,,,2014,2,18,1,화,2014.2,1
2014-02-19,252.6,-0.6,-0.24,,,,,,,2014,2,19,2,수,2014.2,1
2014-02-20,250.55,-2.05,-0.81,,,,,,,2014,2,20,3,목,2014.2,1
2014-02-21,255.14,4.59,1.83,,,,,,,2014,2,21,4,금,2014.2,1
2014-02-24,253.99,-1.15,-0.45,,,,,,,2014,2,24,0,월,2014.2,1
2014-02-25,256.23,2.24,0.88,,,,,,,2014,2,25,1,화,2014.2,1
2014-02-26,257.3,1.07,0.42,,,,,,,2014,2,26,2,수,2014.2,1
2014-02-27,258.3,1.0,0.39,,,,,,,2014,2,27,3,목,2014.2,1
2014-02-28,258.37,0.07,0.03,,,,,,,2014,2,28,4,금,2014.2,1
2014-03-03,256.23,-2.14,-0.83,,,,,,,2014,3,3,0,월,2014.3,1
2014-03-04,254.62,-1.61,-0.63,,,,,,,2014,3,4,1,화,2014.3,1
2014-03-05,257.17,2.55,1.0,,,,,,,2014,3,5,2,수,2014.3,1
2014-03-06,257.19,0.02,0.01,,,,,,,2014,3,6,3,목,2014.3,1
2014-03-07,256.78,-0.41,-0.16,,,,,,,2014,3,7,4,금,2014.3,1
2014-03-10,253.78,-3.0,-1.17,,,,,,,2014,3,10,0,월,2014.3,1
2014-03-11,254.57,0.79,0.31,,,,,,,2014,3,11,1,화,2014.3,1
2014-03-12,250.02,-4.55,-1.79,,,,,,,2014,3,12,2,수,2014.3,1
2014-03-13,249.69,-0.33,-0.13,,,,,,,2014,3,13,3,목,2014.3,1
2014-03-14,247.65,-2.04,-0.82,,,,,,,2014,3,14,4,금,2014.3,1
2014-03-17,248.83,1.18,0.48,,,,,,,2014,3,17,0,월,2014.3,1
2014-03-18,250.61,1.78,0.72,,,,,,,2014,3,18,1,화,2014.3,1
2014-03-19,250.07,-0.54,-0.22,,,,,,,2014,3,19,2,수,2014.3,1
2014-03-20,247.37,-2.7,-1.08,,,,,,,2014,3,20,3,목,2014.3,1
2014-03-21,249.54,2.17,0.88,,,,,,,2014,3,21,4,금,2014.3,1
2014-03-24,251.2,1.66,0.67,,,,,,,2014,3,24,0,월,2014.3,1
2014-03-25,250.19,-1.01,-0.4,,,,,,,2014,3,25,1,화,2014.3,1
2014-03-26,254.24,4.05,1.62,,,,,,,2014,3,26,2,수,2014.3,1
2014-03-27,256.63,2.39,0.94,,,,,,,2014,3,27,3,목,2014.3,1
2014-03-28,256.78,0.15,0.06,,,,,,,2014,3,28,4,금,2014.3,1
2014-03-31,257.56,0.78,0.3,,,,,,,2014,3,31,0,월,2014.3,1
2014-04-01,258.56,1.0,0.39,,,,,,,2014,4,1,1,화,2014.4,2
2014-04-02,259.32,0.76,0.29,,,,,,,2014,4,2,2,수,2014.4,2
2014-04-03,259.25,-0.07,-0.03,,,,,,,2014,4,3,3,목,2014.4,2
2014-04-04,259.28,0.03,0.01,,,,,,,2014,4,4,4,금,2014.4,2
2014-04-07,259.89,0.61,0.24,,,,,,,2014,4,7,0,월,2014.4,2
2014-04-08,260.65,0.76,0.29,,,,,,,2014,4,8,1,화,2014.4,2
2014-04-09,261.11,0.46,0.18,,,,,,,2014,4,9,2,수,2014.4,2
2014-04-10,262.22,1.11,0.43,,,,,,,2014,4,10,3,목,2014.4,2
2014-04-11,260.34,-1.88,-0.72,,,,,,,2014,4,11,4,금,2014.4,2
2014-04-14,260.41,0.07,0.03,,,,,,,2014,4,14,0,월,2014.4,2
2014-04-15,259.64,-0.77,-0.3,,,,,,,2014,4,15,1,화,2014.4,2
2014-04-16,259.78,0.14,0.05,,,,,,,2014,4,16,2,수,2014.4,2
2014-04-17,259.62,-0.16,-0.06,,,,,,,2014,4,17,3,목,2014.4,2
2014-04-18,261.57,1.95,0.75,,,,,,,2014,4,18,4,금,2014.4,2
2014-04-21,260.88,-0.69,-0.26,,,,,,,2014,4,21,0,월,2014.4,2
2014-04-22,261.42,0.54,0.21,,,,,,,2014,4,22,1,화,2014.4,2
2014-04-23,261.22,-0.2,-0.08,,,,,,,2014,4,23,2,수,2014.4,2
2014-04-24,261.42,0.2,0.08,,,,,,,2014,4,24,3,목,2014.4,2
2014-04-25,257.56,-3.86,-1.48,,,,,,,2014,4,25,4,금,2014.4,2
2014-04-28,256.63,-0.93,-0.36,,,,,,,2014,4,28,0,월,2014.4,2
2014-04-29,255.35,-1.28,-0.5,,,,,,,2014,4,29,1,화,2014.4,2
2014-04-30,254.71,-0.64,-0.25,,,,,,,2014,4,30,2,수,2014.4,2
2014-05-02,254.61,-0.1,-0.04,,,,,,,2014,5,2,4,금,2014.5,2
2014-05-07,251.92,-2.69,-1.06,,,,,,,2014,5,7,2,수,2014.5,2
2014-05-08,253.49,1.57,0.62,,,,,,,2014,5,8,3,목,2014.5,2
2014-05-09,253.68,0.19,0.07,,,,,,,2014,5,9,4,금,2014.5,2
2014-05-12,255.76,2.08,0.82,,,,,,,2014,5,12,0,월,2014.5,2
2014-05-13,258.44,2.68,1.05,,,,,,,2014,5,13,1,화,2014.5,2
2014-05-14,262.64,4.2,1.63,,,,,,,2014,5,14,2,수,2014.5,2
2014-05-15,262.52,-0.12,-0.05,,,,,,,2014,5,15,3,목,2014.5,2
2014-05-16,263.33,0.81,0.31,,,,,,,2014,5,16,4,금,2014.5,2
2014-05-19,263.89,0.56,0.21,,,,,,,2014,5,19,0,월,2014.5,2
2014-05-20,263.66,-0.23,-0.09,,,,,,,2014,5,20,1,화,2014.5,2
2014-05-21,262.88,-0.78,-0.3,,,,,,,2014,5,21,2,수,2014.5,2
2014-05-22,263.88,1.0,0.38,,,,,,,2014,5,22,3,목,2014.5,2
2014-05-23,263.84,-0.04,-0.02,,,,,,,2014,5,23,4,금,2014.5,2
2014-05-26,262.68,-1.16,-0.44,,,,,,,2014,5,26,0,월,2014.5,2
2014-05-27,260.52,-2.16,-0.82,,,,,,,2014,5,27,1,화,2014.5,2
2014-05-28,263.28,2.76,1.06,,,,,,,2014,5,28,2,수,2014.5,2
2014-05-29,263.2,-0.08,-0.03,,,,,,,2014,5,29,3,목,2014.5,2
2014-05-30,260.34,-2.86,-1.09,,,,,,,2014,5,30,4,금,2014.5,2
2014-06-02,262.03,1.69,0.65,,,,,,,2014,6,2,0,월,2014.6,2
2014-06-03,263.06,1.03,0.39,,,,,,,2014,6,3,1,화,2014.6,2
2014-06-05,261.48,-1.58,-0.6,,,,,,,2014,6,5,3,목,2014.6,2
2014-06-09,260.33,-1.15,-0.44,,,,,,,2014,6,9,0,월,2014.6,2
2014-06-10,263.31,2.98,1.14,,,,,,,2014,6,10,1,화,2014.6,2
2014-06-11,263.27,-0.04,-0.02,,,,,,,2014,6,11,2,수,2014.6,2
2014-06-12,262.49,-0.78,-0.3,,,,,,,2014,6,12,3,목,2014.6,2
2014-06-13,258.89,-3.6,-1.37,,,,,,,2014,6,13,4,금,2014.6,2
2014-06-16,259.94,1.05,0.41,,,,,,,2014,6,16,0,월,2014.6,2
2014-06-17,261.01,1.07,0.41,,,,,,,2014,6,17,1,화,2014.6,2
2014-06-18,259.16,-1.85,-0.71,,,,,,,2014,6,18,2,수,2014.6,2
2014-06-19,258.9,-0.26,-0.1,,,,,,,2014,6,19,3,목,2014.6,2
2014-06-20,255.05,-3.85,-1.49,,,,,,,2014,6,20,4,금,2014.6,2
2014-06-23,256.8,1.75,0.69,,,,,,,2014,6,23,0,월,2014.6,2
2014-06-24,259.98,3.18,1.24,,,,,,,2014,6,24,1,화,2014.6,2
2014-06-25,258.31,-1.67,-0.64,,,,,,,2014,6,25,2,수,2014.6,2
2014-06-26,259.97,1.66,0.64,,,,,,,2014,6,26,3,목,2014.6,2
2014-06-27,258.54,-1.43,-0.55,,,,,,,2014,6,27,4,금,2014.6,2
2014-06-30,260.19,1.65,0.64,,,,,,,2014,6,30,0,월,2014.6,2
2014-07-01,259.28,-0.91,-0.35,,,,,,,2014,7,1,1,화,2014.7,3
2014-07-02,261.74,2.46,0.95,,,,,,,2014,7,2,2,수,2014.7,3
2014-07-03,260.57,-1.17,-0.45,,,,,,,2014,7,3,3,목,2014.7,3
2014-07-04,259.98,-0.59,-0.23,,,,,,,2014,7,4,4,금,2014.7,3
2014-07-07,259.46,-0.52,-0.2,,,,,,,2014,7,7,0,월,2014.7,3
2014-07-08,259.37,-0.09,-0.03,,,,,,,2014,7,8,1,화,2014.7,3
2014-07-09,257.94,-1.43,-0.55,,,,,,,2014,7,9,2,수,2014.7,3
2014-07-10,258.3,0.36,0.14,,,,,,,2014,7,10,3,목,2014.7,3
2014-07-11,255.33,-2.97,-1.15,,,,,,,2014,7,11,4,금,2014.7,3
2014-07-14,255.79,0.46,0.18,,,,,,,2014,7,14,0,월,2014.7,3
2014-07-15,259.43,3.64,1.42,,,,,,,2014,7,15,1,화,2014.7,3
2014-07-16,260.14,0.71,0.27,,,,,,,2014,7,16,2,수,2014.7,3
2014-07-17,261.3,1.16,0.45,,,,,,,2014,7,17,3,목,2014.7,3
2014-07-18,261.18,-0.12,-0.05,,,,,,,2014,7,18,4,금,2014.7,3
2014-07-21,260.84,-0.34,-0.13,,,,,,,2014,7,21,0,월,2014.7,3
2014-07-22,262.11,1.27,0.49,,,,,,,2014,7,22,1,화,2014.7,3
2014-07-23,261.71,-0.4,-0.15,,,,,,,2014,7,23,2,수,2014.7,3
